,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,_type
565,GO_Biological_Process_2018,Golgi to plasma membrane transport (GO:0006893),7/39,0.0802744112306399,0.5576735552689431,0,0,2.028531909418425,5.116574906785523,NSF;ARFGEF2;GOLGA4;RAB31;KIF13A;ANK3;LLGL1,Hypo
566,GO_Biological_Process_2018,cellular response to amino acid starvation (GO:0034198),7/39,0.0802744112306399,0.5576735552689431,0,0,2.028531909418425,5.116574906785523,SH3GLB1;SZT2;RRAGC;LARS;EIF2AK4;ITFG2;MTOR,Hypo
567,GO_Biological_Process_2018,regulation of transcription from RNA polymerase II promoter (GO:0006357),160/1478,0.0817542363680029,0.5606140534844097,0,0,1.134747925161706,2.8414515273333567,CRTC3;CRTC1;EPO;WWC1;WWC2;UBE2D1;RORA;ENO1;FGF1;TBK1;ZMIZ1;ZMIZ2;GTF2I;SMARCC2;PRKCB;ZBTB38;ESX1;USP2;EBF3;RFX1;FOXP3;RUNX2;PRKAR1A;DDIT3;ERF;PRKD2;MAML3;ERG;KMT2D;AKNA;KMT2A;CTBP2;TSHZ3;EPAS1;TSHZ1;TCF7;TGFA;NEDD4L;WDR61;PIK3R1;FOXO3;GTF2E1;GLIS1;SLC9A1;RAI1;SBNO2;PRDM16;SMYD2;HIVEP1;CAMTA1;E4F1;BCL9L;XRCC6;SMAD3;TGFB3;SMURF1;ZBTB16;PDE2A;NFATC2;INHBA;NR1D1;MED13L;SMARCA4;SMAD7;NR4A1;SP2;BCL6;AGO2;BHLHE40;PIN1;TCF4;MAFK;LHX4;CPEB3;BRWD1;FGFR2;RARG;TENM2;THRA;TCF25;BHLHE41;CHD5;TCF20;HMGB1;MED16;CHD2;LITAF;PKD1;ZMYM1;ZIC3;TRPS1;TEAD1;HTATIP2;NCOA1;BRD3;SREBF1;ZHX2;KLF13;H2AFY;BUD31;TFEB;TET1;KLF15;ETV5;NCOR2;RBL1;ELF4;NFX1;KIT;IRF2;CRY2;TET3;RARA;ITGA6;ITGB1BP1;ARHGEF2;PPARD;MCPH1;HDAC5;RNASEL;CTDP1;NFIX;NUFIP1;HLF;DOT1L;FOXK1;CXXC5;TRAK1;TOB1;MNT;RXRA;PLAGL1;MXI1;UBN1;APBB1;MEF2D;E2F6;BRD4;SPEN;IL33;WWOX;SEMA4D;KCNIP3;DAB2IP;MAPK14;GRHL1;GATAD2A;TARBP1;PER2;PER1;NR6A1;TNIP1;TEF;NFIC;ERCC2;FOSB;TAF4;LPIN1;PFKM;SSBP3,Hypo
568,GO_Biological_Process_2018,regulation of primary metabolic process (GO:0080090),19/139,0.0824407953432702,0.5606140534844097,0,0,1.4701795270153637,3.6690901079960456,ABCA1;NCOA1;ALAS1;H2AFY;LRP1;CHD9;G0S2;IRS2;NR1D1;GRHL1;OAZ1;NCOR2;RXRA;OPA3;PSAP;RGL1;LDLR;BBS4;PPARD,Hypo
569,GO_Biological_Process_2018,negative regulation of protein modification process (GO:0031400),10/63,0.082917607737127,0.5606140534844097,0,0,1.7503404007002528,4.358186290017314,PPP1R16B;LRRK2;NTRK3;FKBP8;DAB2IP;P3H1;MAPT;EPHB2;SNTA1;CORO1C,Hypo
570,GO_Biological_Process_2018,regulation of axonogenesis (GO:0050770),9/55,0.083244830087956,0.5606140534844097,0,0,1.814797392648344,4.511530518721675,OLFM1;PLXND1;CTTN;ERCC2;ABL1;ZSWIM8;LRP4;MARK2;SSH1,Hypo
571,GO_Biological_Process_2018,regulated exocytosis (GO:0045055),20/148,0.0836438087027834,0.5606140534844097,0,0,1.4509391191709844,3.6000525405652475,ABCC4;TEX264;TGFB3;BRPF3;ACTN1;STXBP1;PDGFA;ARHGAP17;LHFPL2;SGPP2;RIMS1;SYNGR1;RIMS3;RAB31;LAMP2;PSAP;TIMP3;FLNA;CD9;RAB11FIP5,Hypo
572,GO_Biological_Process_2018,positive regulation of extracellular matrix organization (GO:1903055),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,SMAD3;CLASP1;CLASP2,Hypo
573,GO_Biological_Process_2018,regulation of long-term neuronal synaptic plasticity (GO:0048169),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,CAMK2B;SYNGR1;SHANK3,Hypo
574,GO_Biological_Process_2018,brain morphogenesis (GO:0048854),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,SHANK3;SHANK2;BBS4,Hypo
575,GO_Biological_Process_2018,phosphatidylinositol dephosphorylation (GO:0046856),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,INPP5B;MTMR3;SYNJ1,Hypo
576,GO_Biological_Process_2018,negative regulation of peptide secretion (GO:0002792),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,RHBDF1;RHBDF2;SERGEF,Hypo
577,GO_Biological_Process_2018,negative regulation of amyloid precursor protein catabolic process (GO:1902992),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,BIN1;HAP1;SORL1,Hypo
578,GO_Biological_Process_2018,stress granule assembly (GO:0034063),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,DYNC1H1;ATXN2;MAPT,Hypo
579,GO_Biological_Process_2018,regulation of short-term neuronal synaptic plasticity (GO:0048172),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,SYNGR1;PPFIA3;SLC8A2,Hypo
580,GO_Biological_Process_2018,positive regulation of glycoprotein biosynthetic process (GO:0010560),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,GOLGA2;SOAT1;RAMP1,Hypo
581,GO_Biological_Process_2018,regulation of RNA polymerase II transcriptional preinitiation complex assembly (GO:0045898),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,ATF7IP;THRA;HMGB1,Hypo
582,GO_Biological_Process_2018,negative regulation of potassium ion transport (GO:0043267),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,STK39;PTK2B;NEDD4L,Hypo
583,GO_Biological_Process_2018,negative regulation of heart contraction (GO:0045822),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,SPTBN4;GRK2;RNLS,Hypo
584,GO_Biological_Process_2018,establishment of synaptic vesicle localization (GO:0097480),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,CDK5;SYNJ1;KIF5C,Hypo
585,GO_Biological_Process_2018,positive regulation of sodium ion transmembrane transporter activity (GO:2000651),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,WNK2;ANK3;SLC9A1,Hypo
586,GO_Biological_Process_2018,hemidesmosome assembly (GO:0031581),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,LAMB3;ITGA6;PLEC,Hypo
587,GO_Biological_Process_2018,regulation of lipid kinase activity (GO:0043550),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,RBL1;PIK3R1;F2,Hypo
588,GO_Biological_Process_2018,regulation of hydrogen peroxide-induced cell death (GO:1903205),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,LRRK2;GPR37L1;PDE8A,Hypo
589,GO_Biological_Process_2018,Golgi ribbon formation (GO:0090161),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,GOLGA2;MYO18A;VTI1A,Hypo
590,GO_Biological_Process_2018,cell-substrate junction assembly (GO:0007044),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,LAMB3;ITGA6;PLEC,Hypo
591,GO_Biological_Process_2018,regulation of ventricular cardiac muscle cell action potential (GO:0098911),3/11,0.0842557805693756,0.5606140534844097,0,0,3.4749614791987677,8.596700600976762,RYR2;CTNNA3;CACNA1C,Hypo
592,GO_Biological_Process_2018,divalent metal ion transport (GO:0070838),13/88,0.0844245366205659,0.5607896285807913,0,0,1.6085011185682327,3.976049413401293,RYR1;MRS2;RYR2;CAMK2A;CACNA1D;CACNA1C;CACNA1E;RYR3;PANX1;CACNA1I;CACNB3;FYN;RAMP1,Hypo
593,GO_Biological_Process_2018,regulation of glutamate receptor signaling pathway (GO:1900449),6/32,0.0856835470010617,0.5662877376462792,0,0,2.1396011396011394,5.257202097012377,PTK2B;CACNG2;CNIH3;SHANK3;CACNG4;SHANK2,Hypo
594,GO_Biological_Process_2018,cyclic-nucleotide-mediated signaling (GO:0019935),6/32,0.0856835470010617,0.5662877376462792,0,0,2.1396011396011394,5.257202097012377,KSR1;PDE2A;ADCY3;RAPGEF2;AKAP6;RAPGEF3,Hypo
595,GO_Biological_Process_2018,positive regulation of transcription factor import into nucleus (GO:0042993),6/32,0.0856835470010617,0.5662877376462792,0,0,2.1396011396011394,5.257202097012377,SMAD3;BAG3;FLNA;PIK3R1;SPPL3;CHERP,Hypo
596,GO_Biological_Process_2018,regulation of ERK1 and ERK2 cascade (GO:0070372),31/247,0.0863914464840825,0.5700098956462328,0,0,1.3337724123289525,3.266230722023153,SEMA7A;RGS14;FLT4;PDGFA;MST1R;PLA2G5;HMGB1;PRKCZ;RASGRP1;DSTYK;TIMP3;PTK2B;EPHB2;EPHB1;PDE8A;PDGFRA;NTRK3;DAB2IP;LMTK2;PRKCA;PTPN11;TNIP1;WNK2;KIT;TYRO3;RAPGEF2;PIN1;ACKR3;PRKD2;ITGB1BP1;FGFR2,Hypo
597,GO_Biological_Process_2018,regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),12/80,0.086636339819657,0.5706698035946977,0,0,1.6374066654525588,4.005155524306733,PPP1R16B;PDGFRA;SEMA4D;UNC5B;KIT;PPP2R5B;DAB2IP;PIP4K2A;TSC2;PDGFA;PPP2R5C;PIP5K1C,Hypo
598,GO_Biological_Process_2018,positive regulation of neuron projection development (GO:0010976),14/97,0.0877104321280893,0.576780287399906,0,0,1.565381360151349,3.80969121130393,CAMK2B;PLXND1;SMURF1;TWF2;DAB2IP;P3H1;NEDD4L;RASAL1;RIMS1;ABL2;RAPGEF2;PTK2B;SCN1B;MARK2,Hypo
599,GO_Biological_Process_2018,regulation of neuron death (GO:1901214),11/72,0.0885835573897754,0.5786881328424193,0,0,1.6729850607462018,4.054996282405261,TBK1;CDK5;RILPL1;LRRK2;FAIM2;FYN;ATP13A2;MAPT;EPHB1;SORL1;GRIN2B,Hypo
600,GO_Biological_Process_2018,negative regulation of TOR signaling (GO:0032007),7/40,0.0895194839657056,0.5786881328424193,0,0,1.9669520734883577,4.746843431582889,PREX1;SZT2;DEPTOR;SH3BP4;TSC2;UBR2;ITFG2,Hypo
601,GO_Biological_Process_2018,peptidyl-proline modification (GO:0018208),7/40,0.0895194839657056,0.5786881328424193,0,0,1.9669520734883577,4.746843431582889,FKBP8;PIN1;CWC27;PPIB;FKBP6;NKTR;FKBP5,Hypo
602,GO_Biological_Process_2018,neuron migration (GO:0001764),7/40,0.0895194839657056,0.5786881328424193,0,0,1.9669520734883577,4.746843431582889,NHSL1;CDK5;SPOCK1;RAPGEF2;NAV1;FGF13;MARK2,Hypo
603,GO_Biological_Process_2018,regulation of intracellular transport (GO:0032386),7/40,0.0895194839657056,0.5786881328424193,0,0,1.9669520734883577,4.746843431582889,DYNC1H1;NUMA1;WWC1;LRRK2;ATP13A2;HAP1;CRYAB,Hypo
604,GO_Biological_Process_2018,regulation of spindle assembly (GO:0090169),5/25,0.0899710757530414,0.5786881328424193,0,0,2.3174807197943443,5.581112435233727,DYNC1H1;NUMA1;PMEPA1;CCSAP;CHMP5,Hypo
605,GO_Biological_Process_2018,lamellipodium organization (GO:0097581),5/25,0.0899710757530414,0.5786881328424193,0,0,2.3174807197943443,5.581112435233727,ABLIM1;ABLIM2;CTTN;KIT;ARHGEF7,Hypo
606,GO_Biological_Process_2018,negative regulation of insulin receptor signaling pathway (GO:0046627),5/25,0.0899710757530414,0.5786881328424193,0,0,2.3174807197943443,5.581112435233727,KANK1;PTPRE;PRKCB;TSC2;PRKCZ,Hypo
607,GO_Biological_Process_2018,negative regulation of epithelial to mesenchymal transition (GO:0010719),5/25,0.0899710757530414,0.5786881328424193,0,0,2.3174807197943443,5.581112435233727,SDHAF2;DAB2IP;LDLRAD4;OVOL2;SMAD7,Hypo
608,GO_Biological_Process_2018,positive regulation of embryonic development (GO:0040019),5/25,0.0899710757530414,0.5786881328424193,0,0,2.3174807197943443,5.581112435233727,PHLDB1;TENM4;CLASP1;FAM129B;CLASP2,Hypo
609,GO_Biological_Process_2018,regulation of voltage-gated calcium channel activity (GO:1901385),5/25,0.0899710757530414,0.5786881328424193,0,0,2.3174807197943443,5.581112435233727,CACNB1;CACNB3;CACNB4;AHNAK;NOS1AP,Hypo
610,GO_Biological_Process_2018,neutral amino acid transport (GO:0015804),5/25,0.0899710757530414,0.5786881328424193,0,0,2.3174807197943443,5.581112435233727,SLC7A5;SLC6A19;SLC43A2;SLC6A17;SLC7A8,Hypo
611,GO_Biological_Process_2018,regulation of neuron apoptotic process (GO:0043523),13/89,0.090487291015261,0.5786881328424193,0,0,1.587248322147651,3.8134368993072743,SRPK2;UNC5B;TGFB3;AGAP2;FAIM2;FOXO3;CDK5;DDIT3;ERCC2;TYRO3;NF1;PTK2B;RETREG1,Hypo
612,GO_Biological_Process_2018,regulation of epithelial cell migration (GO:0010632),8/48,0.0910147881128973,0.5786881328424193,0,0,1.854788877445932,4.445434227969336,SRC;PRKCE;DAB2IP;DOCK1;PPM1F;CLASP1;CORO1C;CLASP2,Hypo
613,GO_Biological_Process_2018,regulation of adherens junction organization (GO:1903391),4/18,0.0912326302348673,0.5786881328424193,0,0,2.648069299662311,6.340385286129587,GPM6B;CLASP1;SLC9A1;CORO1C,Hypo
614,GO_Biological_Process_2018,regulation of spindle organization (GO:0090224),4/18,0.0912326302348673,0.5786881328424193,0,0,2.648069299662311,6.340385286129587,DYNC1H1;PARP3;NUMA1;MAP9,Hypo
615,GO_Biological_Process_2018,regulation of dephosphorylation (GO:0035303),4/18,0.0912326302348673,0.5786881328424193,0,0,2.648069299662311,6.340385286129587,PPP1R16B;MTMR3;SMG5;SMG6,Hypo
616,GO_Biological_Process_2018,positive regulation of actin cytoskeleton reorganization (GO:2000251),4/18,0.0912326302348673,0.5786881328424193,0,0,2.648069299662311,6.340385286129587,CDK5;NTRK3;ABL1;BAIAP2,Hypo
617,GO_Biological_Process_2018,regulation of dendrite extension (GO:1903859),4/18,0.0912326302348673,0.5786881328424193,0,0,2.648069299662311,6.340385286129587,RIMS1;SMURF1;NEDD4L;RASAL1,Hypo
618,GO_Biological_Process_2018,regulation of smooth muscle cell migration (GO:0014910),4/18,0.0912326302348673,0.5786881328424193,0,0,2.648069299662311,6.340385286129587,LRP1;PDGFA;TRIB1;SORL1,Hypo
619,GO_Biological_Process_2018,membrane lipid metabolic process (GO:0006643),4/18,0.0912326302348673,0.5786881328424193,0,0,2.648069299662311,6.340385286129587,ALOX12B;ST3GAL6;TEX2;ALOXE3,Hypo
620,GO_Biological_Process_2018,receptor localization to synapse (GO:0097120),4/18,0.0912326302348673,0.5786881328424193,0,0,2.648069299662311,6.340385286129587,DLG3;KIF5C;CACNG2;CACNG4,Hypo
621,GO_Biological_Process_2018,positive regulation of binding (GO:0051099),12/81,0.0931433332671866,0.5840286064384842,0,0,1.6135863956566607,3.830034089750954,GPSM1;TIAM1;LRP1;LRRK2;AKTIP;RARA;HIP1R;RAPGEF2;HMGB1;STK4;PKD1;SPPL3,Hypo
622,GO_Biological_Process_2018,positive regulation of cell growth (GO:0030307),14/98,0.0936146941936995,0.5840286064384842,0,0,1.546659779614325,3.6633687349388726,SEMA7A;SEMA4D;SMURF1;TWF2;NEDD4L;RASAL1;AKAP6;NTN1;RPTOR;RIMS1;GOLGA4;FGFR1OP;MAPT;HDGFL2,Hypo
623,GO_Biological_Process_2018,cellular response to starvation (GO:0009267),15/107,0.0961451227730145,0.5840286064384842,0,0,1.51314459049545,3.5436280710499224,SH3GLB1;SREBF1;RIPOR1;SZT2;MTMR3;LRRK2;EIF2AK4;ITFG2;MTOR;RPTOR;RRAGC;STK24;LARS;MARS;LAMP2,Hypo
624,GO_Biological_Process_2018,glycogen metabolic process (GO:0005977),6/33,0.0965174996761127,0.5840286064384842,0,0,2.0602423411065387,4.816910344171122,PER2;AGL;GAA;PRKAG2;PGM2;NR1D1,Hypo
625,GO_Biological_Process_2018,negative regulation of neurogenesis (GO:0050768),6/33,0.0965174996761127,0.5840286064384842,0,0,2.0602423411065387,4.816910344171122,SOX3;DISP3;NF1;DTX1;EIF2AK4;SORL1,Hypo
626,GO_Biological_Process_2018,oligosaccharide biosynthetic process (GO:0009312),6/33,0.0965174996761127,0.5840286064384842,0,0,2.0602423411065387,4.816910344171122,GALNT13;B4GALT1;GALNT2;B3GALT1;ST3GAL2;GALNT9,Hypo
627,GO_Biological_Process_2018,embryonic organ morphogenesis (GO:0048562),6/33,0.0965174996761127,0.5840286064384842,0,0,2.0602423411065387,4.816910344171122,FBN2;RYR2;PDGFRA;RARG;DSCAML1;FGFR2,Hypo
628,GO_Biological_Process_2018,regulation of neurotransmitter receptor activity (GO:0099601),6/33,0.0965174996761127,0.5840286064384842,0,0,2.0602423411065387,4.816910344171122,PTK2B;CACNG2;CNIH3;SHANK3;CACNG4;SHANK2,Hypo
629,GO_Biological_Process_2018,glycolipid metabolic process (GO:0006664),10/65,0.0976919602094897,0.5840286064384842,0,0,1.6865042174320526,3.922700896933104,NEU4;SMPD4;CERK;PSAP;NEU1;ARSI;ST3GAL6;B4GALNT1;ST6GALNAC3;ST3GAL2,Hypo
630,GO_Biological_Process_2018,fatty acid catabolic process (GO:0009062),10/65,0.0976919602094897,0.5840286064384842,0,0,1.6865042174320526,3.922700896933104,HADHA;SLC25A17;BDH2;ACADL;ABHD16A;ABHD2;HSD17B4;AIG1;LPIN1;PPARD,Hypo
631,GO_Biological_Process_2018,transcription initiation from RNA polymerase II promoter (GO:0006367),21/160,0.0983646106979886,0.5840286064384842,0,0,1.4027881893552032,3.2531698797491058,RARG;THRA;RORA;ESRRG;NR1D1;MED16;GTF2E1;RUNX2;NR4A1;MED24;RXRA;NR6A1;ERCC2;RARA;TCF4;MAML3;TAF4;TEAD1;RXRG;GTF2I;PPARD,Hypo
632,GO_Biological_Process_2018,Ras protein signal transduction (GO:0007265),28/223,0.0985828317617467,0.5840286064384842,0,0,1.333920328717415,3.090504188504648,RIPOR1;SHC2;RTKN;RAB5C;ARHGAP6;NTN1;RAB23;PAK6;RALGDS;RAB6B;PAK4;DBNL;KSR1;MAPK14;CNKSR2;TIAM1;RAB31;RAB15;SGSM3;RHOJ;MAPKAPK2;ARHGEF3;ELMO1;NF1;RAPGEF2;CDC42EP1;ARHGEF1;RAPGEF3,Hypo
633,GO_Biological_Process_2018,regulation of cholesterol metabolic process (GO:0090181),7/41,0.099337266978852,0.5840286064384842,0,0,1.908994580848294,4.408316111035544,SREBF1;ACADL;GPAM;FASN;SCAP;LDLRAP1;ACACB,Hypo
634,GO_Biological_Process_2018,negative regulation of cell projection organization (GO:0031345),7/41,0.099337266978852,0.5840286064384842,0,0,1.908994580848294,4.408316111035544,KANK1;PTPRS;ERCC2;SPOCK1;FYN;RTN4RL2;GRIN2B,Hypo
635,GO_Biological_Process_2018,regulation of substrate adhesion-dependent cell spreading (GO:1900024),7/41,0.099337266978852,0.5840286064384842,0,0,1.908994580848294,4.408316111035544,KANK1;ABL1;FLNA;ITGB1BP1;ARHGEF7;DOCK1;CORO1C,Hypo
636,GO_Biological_Process_2018,regulation of cellular metabolic process (GO:0031323),7/41,0.099337266978852,0.5840286064384842,0,0,1.908994580848294,4.408316111035544,FASN;ACACB;PDK2;ABCG1;TBC1D16;SSH1;RNF41,Hypo
637,GO_Biological_Process_2018,"retrograde transport, endosome to Golgi (GO:0042147)",12/82,0.0999402776752935,0.5840286064384842,0,0,1.5904467049977886,3.663089009624602,RIC1;HEATR5B;VPS53;TRAPPC10;DENND2A;SGSM2;VTI1A;TBC1D14;UBE2O;TBC1D23;RAB6B;BET1L,Hypo
638,GO_Biological_Process_2018,cilium assembly (GO:0060271),35/288,0.1019792843625478,0.5840286064384842,0,0,1.2856582627271695,2.9351392756542936,UNC119B;DYNC1I2;FBF1;CEP164;ASAP1;RPGR;SEPT8;SEPT9;ABLIM1;RAB23;FLNA;CFAP46;NPHP4;KIF3C;PCNT;TNPO1;NINL;BBS4;CLASP1;DYNC1H1;ABCC4;SEPT11;IFT140;CCDC13;ODF2;RAB3IP;IFT122;DYNLL2;RILPL2;TTLL3;RILPL1;FGFR1OP;DZIP1;MAPRE2;CCDC40,Hypo
639,GO_Biological_Process_2018,regulation of signal transduction (GO:0009966),29/233,0.1022224091014866,0.5840286064384842,0,0,1.3206305947678394,3.0118358898812323,SRC;FLT4;PXN;DTX1;RORA;MST1R;RGS3;TRIM5;TMEM204;IGFBP6;EPHB2;EPHB1;SASH1;GIT2;PDGFRA;NTRK3;TSC2;LMTK2;LIFR;FOXP3;KIF26A;KIT;TYRO3;VWA2;BIRC6;ITGB1BP1;LLGL1;MGLL;FGFR2,Hypo
640,GO_Biological_Process_2018,protein stabilization (GO:0050821),20/152,0.1027496595992023,0.5840286064384842,0,0,1.4066572460354845,3.20079192924332,HIP1;USP27X;STXBP4;USP2;HPS4;HIP1R;P3H1;PIK3R1;STK4;CPN2;SMAD7;RASSF2;LAMP2;DVL1;PIN1;FLNA;PIM2;PPIB;CRYAB;CCT5,Hypo
641,GO_Biological_Process_2018,regulation of p38MAPK cascade (GO:1900744),5/26,0.1028916104005052,0.5840286064384842,0,0,2.2070020810380706,5.018897462942009,PER1;ULK4;DAB2IP;MAP3K4;SASH1,Hypo
642,GO_Biological_Process_2018,regulation of supramolecular fiber organization (GO:1902903),5/26,0.1028916104005052,0.5840286064384842,0,0,2.2070020810380706,5.018897462942009,MAP1S;MAP1A;ABL1;MAPT;SSH1,Hypo
643,GO_Biological_Process_2018,negative regulation of cellular response to insulin stimulus (GO:1900077),5/26,0.1028916104005052,0.5840286064384842,0,0,2.2070020810380706,5.018897462942009,KANK1;PTPRE;PRKCB;TSC2;PRKCZ,Hypo
644,GO_Biological_Process_2018,mitotic spindle organization (GO:0007052),11/74,0.1029162382833442,0.5840286064384842,0,0,1.619694327791285,3.682925494629329,GOLGA2;ARHGEF10;DYNC1H1;BCCIP;FLNA;TUBGCP6;MAP4;PCNT;CLASP1;MAP9;CLASP2,Hypo
645,GO_Biological_Process_2018,positive regulation of signal transduction (GO:0009967),26/206,0.103386901760408,0.5840286064384842,0,0,1.3415915915915917,3.0444429426792907,KANK1;CTBP2;PIK3R1;FGF1;PRKCZ;RIMS1;DSTYK;ZMIZ1;DVL1;TSPAN5;FLNA;PTK2B;SASH1;PRKCB;DAB2IP;PRKCA;SMARCA4;SULF2;TRAF7;TSPAN14;PRKD2;ITGB1BP1;MAML3;SHANK3;FGFR2;SHANK2,Hypo
646,GO_Biological_Process_2018,cellular response to acid chemical (GO:0071229),13/91,0.103402152508915,0.5840286064384842,0,0,1.5463775598003786,3.5089309388082195,RARG;WNT5B;WNT9B;TWF2;MTOR;RPTOR;RRAGC;LARS;RARA;SH3BP4;ABL2;PTK2B;CPEB3,Hypo
647,GO_Biological_Process_2018,activation of MAPK activity (GO:0000187),16/117,0.1039750519250876,0.5840286064384842,0,0,1.4702202381561835,3.3279968441477483,DUSP5;DBNL;LRRK2;NTRK3;STK39;DAB2IP;TGFA;FGF1;MAPK14;INAVA;DUSP7;MADD;MAPKAPK2;KIT;MAP4K5;MAP3K11,Hypo
648,GO_Biological_Process_2018,positive regulation of keratinocyte differentiation (GO:0045618),3/12,0.1044999081723734,0.5840286064384842,0,0,3.088683444615648,6.976004945409247,PRKCH;H2AFY;NUMA1,Hypo
649,GO_Biological_Process_2018,regulation of bone remodeling (GO:0046850),3/12,0.1044999081723734,0.5840286064384842,0,0,3.088683444615648,6.976004945409247,SRC;NF1;SYT7,Hypo
650,GO_Biological_Process_2018,negative regulation of substrate adhesion-dependent cell spreading (GO:1900025),3/12,0.1044999081723734,0.5840286064384842,0,0,3.088683444615648,6.976004945409247,KANK1;ITGB1BP1;CORO1C,Hypo
651,GO_Biological_Process_2018,exit from mitosis (GO:0010458),3/12,0.1044999081723734,0.5840286064384842,0,0,3.088683444615648,6.976004945409247,CTDP1;CLASP1;CLASP2,Hypo
652,GO_Biological_Process_2018,polyamine metabolic process (GO:0006595),3/12,0.1044999081723734,0.5840286064384842,0,0,3.088683444615648,6.976004945409247,SMOX;SMS;OAZ1,Hypo
653,GO_Biological_Process_2018,eye photoreceptor cell development (GO:0042462),3/12,0.1044999081723734,0.5840286064384842,0,0,3.088683444615648,6.976004945409247,USH1C;MAPRE2;BBS4,Hypo
654,GO_Biological_Process_2018,regulation of protein localization to cell periphery (GO:1904375),3/12,0.1044999081723734,0.5840286064384842,0,0,3.088683444615648,6.976004945409247,CDK5;STX8;LDLRAP1,Hypo
655,GO_Biological_Process_2018,positive regulation of endoplasmic reticulum unfolded protein response (GO:1900103),3/12,0.1044999081723734,0.5840286064384842,0,0,3.088683444615648,6.976004945409247,DAB2IP;PIK3R1;BOK,Hypo
656,GO_Biological_Process_2018,positive regulation of neuron migration (GO:2001224),3/12,0.1044999081723734,0.5840286064384842,0,0,3.088683444615648,6.976004945409247,DAB2IP;RAPGEF2;ARHGEF2,Hypo
657,GO_Biological_Process_2018,histone H3-K9 demethylation (GO:0033169),3/12,0.1044999081723734,0.5840286064384842,0,0,3.088683444615648,6.976004945409247,KDM4A;KDM4B;KDM3A,Hypo
658,GO_Biological_Process_2018,Golgi localization (GO:0051645),3/12,0.1044999081723734,0.5840286064384842,0,0,3.088683444615648,6.976004945409247,ARHGAP21;RIPOR1;COPG1,Hypo
659,GO_Biological_Process_2018,regulation of cholesterol storage (GO:0010885),3/12,0.1044999081723734,0.5840286064384842,0,0,3.088683444615648,6.976004945409247,ABCA1;SCARB1;ABCG1,Hypo
660,GO_Biological_Process_2018,intracellular steroid hormone receptor signaling pathway (GO:0030518),10/66,0.1056221918132665,0.5840286064384842,0,0,1.656296023564065,3.723165935204965,NCOA1;KDM3A;MED24;NR6A1;SRC;TGFB1I1;PMEPA1;DDX54;PADI2;MED16,Hypo
661,GO_Biological_Process_2018,vesicle transport along microtubule (GO:0047496),4/19,0.1070547923493893,0.5840286064384842,0,0,2.471394313120932,5.522119282414287,DYNC1H1;KIF13A;HAP1;TRAK1,Hypo
662,GO_Biological_Process_2018,endothelial cell development (GO:0001885),4/19,0.1070547923493893,0.5840286064384842,0,0,2.471394313120932,5.522119282414287,PPP1R16B;PDE2A;RAPGEF2;RAPGEF3,Hypo
663,GO_Biological_Process_2018,purine ribonucleotide catabolic process (GO:0009154),4/19,0.1070547923493893,0.5840286064384842,0,0,2.471394313120932,5.522119282414287,PDE2A;PDE4A;AMPD3;NUDT3,Hypo
664,GO_Biological_Process_2018,regulation of neuron migration (GO:2001222),4/19,0.1070547923493893,0.5840286064384842,0,0,2.471394313120932,5.522119282414287,ULK4;DAB2IP;RAPGEF2;ARHGEF2,Hypo
665,GO_Biological_Process_2018,regulation of platelet activation (GO:0010543),4/19,0.1070547923493893,0.5840286064384842,0,0,2.471394313120932,5.522119282414287,PDGFRA;PDGFA;PRKCA;F2,Hypo
666,GO_Biological_Process_2018,calcium ion transport into cytosol (GO:0060402),4/19,0.1070547923493893,0.5840286064384842,0,0,2.471394313120932,5.522119282414287,RYR2;CACNB3;CACNA1C;GRIN2B,Hypo
